INDEX:5031:<DateTimeISO>,IBM_Open:5031:<double>,IBM_High:5031:<double>,IBM_Low:5031:<double>,IBM_Close:5031:<double>,IBM_Adj_Close:5031:<double>,IBM_Volume:5031:<long>
2002-08-29,75.599998,77.349998,75.150002,76.620003,49.388542,5857400
2002-08-30,75.550003,76.349998,75.099998,75.379997,48.589233,5002500
2002-09-03,74.199997,75.000000,72.300003,72.349998,46.636147,6849400
2002-09-04,72.349998,73.989998,71.599998,73.730003,47.525673,6264600
2002-09-05,72.739998,72.849998,71.500000,72.180000,46.526558,6467700
2002-09-06,73.750000,73.989998,73.070000,73.199997,47.184036,4586500
2002-09-09,72.449997,74.980003,71.849998,74.500000,48.021996,5785000
2002-09-10,74.599998,75.599998,73.849998,75.599998,48.731056,5538300
2002-09-11,76.400002,77.500000,74.059998,74.199997,47.828609,5394400
2002-09-12,74.050003,74.050003,71.639999,71.870003,46.326752,6707400
2002-09-13,71.500000,72.879997,71.309998,72.500000,46.732803,5949600
2002-09-16,72.000000,72.720001,71.230003,72.320000,46.616810,4595200
2002-09-17,73.000000,73.449997,71.349998,71.750000,46.249382,6195100
2002-09-18,70.650002,70.900002,68.860001,69.550003,44.831287,12712700
2002-09-19,64.800003,66.480003,64.650002,64.800003,41.769470,22034900
2002-09-20,65.400002,65.400002,63.900002,63.919998,41.202251,14195200
2002-09-23,63.750000,63.750000,62.369999,63.369999,40.847706,8377100
2002-09-24,61.080002,63.299999,59.549999,59.750000,38.514290,16710100
2002-09-25,61.200001,63.770000,60.990002,63.009998,40.615658,13119200
2002-09-26,64.199997,64.879997,61.330002,62.020000,39.977520,12368800
2002-09-27,61.430000,63.490002,60.310001,60.360001,38.907501,8793100
2002-09-30,59.549999,59.889999,57.990002,58.310001,37.586086,13020100
2002-10-01,59.200001,61.980000,58.990002,61.169998,39.429611,11642800
2002-10-02,61.180000,62.000000,58.349998,59.630001,38.436939,10653300
2002-10-03,60.299999,61.160000,58.950001,60.000000,38.675430,11001100
2002-10-04,59.500000,59.509998,55.770000,56.599998,36.483841,14551900
2002-10-07,56.599998,58.500000,56.599998,56.860001,36.651432,9641600
2002-10-08,57.779999,58.090000,54.799999,57.049999,36.773891,14744500
2002-10-09,56.049999,56.700001,54.810001,55.070000,35.497597,12156000
2002-10-10,54.650002,58.480000,54.009998,57.580002,37.115536,12670600
2002-10-11,62.000000,63.919998,61.500000,63.919998,41.202251,17853800
2002-10-14,61.540001,63.799999,61.540001,63.419998,40.879929,7925300
2002-10-15,67.750000,68.480003,66.580002,68.480003,44.141556,14600200
2002-10-16,66.599998,67.000000,64.239998,64.900002,41.833939,15900200
2002-10-17,72.800003,73.000000,71.230003,72.199997,46.539455,21344600
2002-10-18,71.730003,74.250000,70.260002,74.250000,47.860863,12482900
2002-10-21,73.650002,75.900002,72.940002,75.550003,48.698814,10875700
2002-10-22,74.500000,75.680000,73.620003,74.489998,48.015560,10371500
2002-10-23,74.400002,74.970001,72.459999,74.599998,48.086449,12441900
2002-10-24,75.500000,75.550003,71.750000,72.099998,46.474995,10524000
2002-10-25,72.500000,74.620003,72.160004,74.559998,48.060680,7514200
2002-10-28,75.150002,77.500000,74.559998,76.559998,49.349846,12544900
2002-10-29,76.559998,77.050003,74.199997,76.739998,49.465897,11455200
2002-10-30,77.000000,79.400002,76.019997,78.669998,50.709946,12865800
2002-10-31,78.669998,79.790001,78.500000,78.940002,50.883991,9864300
2002-11-01,78.900002,80.500000,78.320000,80.400002,51.825092,9395200
2002-11-04,81.989998,83.809998,81.699997,82.500000,53.178749,12006000
2002-11-05,81.750000,82.010002,80.470001,81.680000,52.650154,10466700
2002-11-06,80.800003,81.879997,80.050003,81.540001,52.656643,10480800
2002-11-07,80.000000,80.000000,78.320000,78.949997,50.984058,11036800
2002-11-08,78.500000,79.290001,77.199997,77.589996,50.105804,8119600
2002-11-11,77.589996,78.360001,76.699997,77.290001,49.912075,7386400
2002-11-12,77.500000,79.900002,77.300003,79.150002,51.113213,9027700
2002-11-13,79.500000,80.330002,77.980003,79.349998,51.242386,11984700
2002-11-14,80.379997,80.989998,79.400002,80.720001,52.127090,9662800
2002-11-15,80.379997,80.400002,79.010002,80.010002,51.668602,11367800
2002-11-18,80.800003,80.989998,79.080002,79.180000,51.132584,7321300
2002-11-19,78.239998,79.449997,77.839996,78.370003,50.609501,6918400
2002-11-20,77.949997,81.709999,77.900002,81.610001,52.701824,9070900
2002-11-21,82.050003,84.919998,82.050003,84.900002,54.826431,12737200
2002-11-22,83.949997,85.169998,83.800003,84.430000,54.522923,9053300
2002-11-25,84.629997,86.250000,83.519997,86.199997,55.665936,8651200
2002-11-26,86.150002,86.150002,84.389999,85.059998,54.929749,8560800
2002-11-27,85.900002,88.110001,85.849998,87.699997,56.634613,8209800
2002-11-29,87.709999,88.050003,86.760002,86.919998,56.130924,2980700
2002-12-02,88.599998,89.459999,86.300003,87.300003,56.376297,9694200
2002-12-03,86.720001,87.029999,85.150002,85.209999,55.026596,7027800
2002-12-04,83.410004,84.860001,82.820000,83.690002,54.045025,10053500
2002-12-05,84.900002,84.980003,82.599998,83.059998,53.638195,6900000
2002-12-06,81.500000,82.750000,81.070000,82.320000,53.160328,7594800
2002-12-09,81.000000,81.330002,79.500000,79.589996,51.397339,8841900
2002-12-10,78.599998,81.000000,78.599998,80.800003,52.178741,6869800
2002-12-11,80.800003,82.480003,79.989998,81.440002,52.592072,6661000
2002-12-12,81.250000,81.690002,79.699997,80.169998,51.771927,7208700
2002-12-13,79.250000,80.000000,78.269997,80.000000,51.662136,7773800
2002-12-16,79.599998,81.790001,79.050003,81.620003,52.708294,8483500
2002-12-17,80.599998,81.769997,80.029999,80.309998,51.862331,6167100
2002-12-18,79.250000,79.690002,78.239998,79.129997,51.100311,6514900
2002-12-19,78.599998,80.339996,78.349998,78.660004,50.796803,7319900
2002-12-20,79.400002,80.000000,78.879997,79.790001,51.526505,8053800
2002-12-23,79.750000,81.500000,79.440002,80.260002,51.830051,5922200
2002-12-24,80.199997,81.000000,79.760002,79.760002,51.507156,2420200
2002-12-26,79.809998,80.699997,78.260002,78.500000,50.693447,5784300
2002-12-27,78.500000,79.180000,76.610001,77.360001,49.957264,6334100
2002-12-30,77.000000,77.430000,75.599998,76.250000,49.240463,8066600
2002-12-31,77.099998,78.459999,77.099998,77.500000,50.047672,7871400
2003-01-02,78.800003,80.570000,78.190002,80.570000,52.030212,7864500
2003-01-03,80.699997,81.650002,80.209999,81.650002,52.727638,5962300
2003-01-06,81.900002,84.800003,81.809998,83.589996,53.980457,7921300
2003-01-07,83.949997,86.180000,83.750000,86.000000,55.536804,11906900
2003-01-08,85.550003,85.690002,84.070000,84.190002,54.367912,9508800
2003-01-09,84.750000,87.019997,84.750000,87.000000,56.182571,10711600
2003-01-10,85.849998,88.040001,85.699997,87.680000,56.621670,9955400
2003-01-13,88.309998,88.949997,87.349998,87.510002,56.511917,10499000
2003-01-14,87.230003,88.589996,87.220001,88.580002,57.202869,7569100
2003-01-15,88.580002,88.650002,86.949997,87.589996,56.563572,8146600
2003-01-16,87.400002,87.709999,85.379997,86.050003,55.569061,9904300
2003-01-17,83.739998,83.739998,81.180000,81.300003,52.501629,17331200
2003-01-21,81.300003,81.849998,80.500000,80.540001,52.010853,8926900
2003-01-22,80.000000,80.769997,79.389999,79.699997,51.468388,9432400
2003-01-23,80.150002,81.360001,79.800003,81.050003,52.340202,8371400
2003-01-24,80.599998,81.500000,78.820000,78.989998,51.009880,7748000
2003-01-27,77.989998,79.500000,77.610001,78.419998,50.641808,9307800
2003-01-28,78.500000,80.470001,78.360001,80.110001,51.733173,8017400
2003-01-29,79.500000,80.699997,78.570000,80.320000,51.868778,7755000
2003-01-30,81.300003,81.300003,78.300003,78.300003,50.564320,7349500
2003-01-31,77.699997,78.339996,77.019997,78.199997,50.499741,9744100
2003-02-03,78.199997,78.870003,77.750000,78.180000,50.486805,6683500
2003-02-04,78.180000,78.180000,76.250000,77.089996,49.782906,7216200
2003-02-05,77.849998,78.900002,76.870003,77.260002,49.892704,7427200
2003-02-06,77.110001,78.199997,76.510002,77.510002,50.151508,7755200
2003-02-07,77.970001,78.150002,76.610001,77.099998,49.886230,8296400
2003-02-10,77.099998,78.019997,76.449997,77.910004,50.410332,7949100
2003-02-11,78.300003,78.970001,77.309998,77.389999,50.073868,8598200
2003-02-12,77.500000,78.089996,76.500000,76.500000,49.498035,5609200
2003-02-13,76.099998,76.349998,74.309998,75.860001,49.083916,11218400
2003-02-14,76.400002,77.449997,75.349998,77.449997,50.112705,8299500
2003-02-18,78.019997,79.500000,77.910004,79.330002,51.329121,7791200
2003-02-19,79.080002,79.699997,78.820000,79.510002,51.445580,5440300
2003-02-20,79.570000,80.050003,78.709999,79.150002,51.212654,6285100
2003-02-21,79.489998,80.000000,78.160004,79.949997,51.730286,7453900
2003-02-24,79.699997,79.989998,78.559998,78.559998,50.830902,6874700
2003-02-25,77.900002,79.370003,76.900002,79.070000,51.160896,7675900
2003-02-26,78.449997,79.050003,77.300003,77.400002,50.080330,8587000
2003-02-27,77.900002,78.589996,76.750000,77.279999,50.002682,9926500
2003-02-28,77.000000,78.470001,77.000000,77.949997,50.436195,6585200
2003-03-03,78.900002,79.000000,77.120003,77.330002,50.035046,6618300
2003-03-04,77.599998,77.750000,76.529999,76.699997,49.627415,5672200
2003-03-05,76.699997,77.730003,76.250000,77.730003,50.293869,6658000
2003-03-06,77.000000,77.779999,76.699997,77.070000,49.866817,5876300
2003-03-07,75.709999,77.989998,75.709999,77.900002,50.403858,8129200
2003-03-10,77.449997,77.449997,75.500000,75.699997,48.980396,6641300
2003-03-11,75.820000,76.330002,75.199997,75.349998,48.753925,8119200
2003-03-12,75.250000,75.629997,73.169998,75.180000,48.643929,12773700
2003-03-13,75.989998,78.680000,75.309998,78.449997,50.759743,10452500
2003-03-14,78.449997,79.480003,78.110001,79.000000,51.115601,10117700
2003-03-17,78.000000,82.669998,77.839996,82.459999,53.354317,15193000
2003-03-18,82.459999,83.500000,81.489998,82.470001,53.360813,10795400
2003-03-19,82.089996,82.500000,81.080002,82.000000,53.056694,10473100
2003-03-20,81.709999,82.489998,80.639999,82.199997,53.186100,9046400
2003-03-21,82.760002,84.900002,82.760002,84.900002,54.933086,12625400
2003-03-24,82.459999,83.349998,82.230003,82.250000,53.218430,9352600
2003-03-25,82.000000,84.000000,81.739998,83.449997,53.994892,8777100
2003-03-26,83.000000,83.250000,81.180000,81.550003,52.765530,10531600
2003-03-27,80.750000,82.330002,80.510002,81.449997,52.700829,7265800
2003-03-28,81.050003,81.989998,80.500000,80.849998,52.312595,6649200
2003-03-31,79.260002,79.610001,78.309998,78.430000,50.746792,10169200
2003-04-01,78.500000,79.559998,78.120003,78.730003,50.940918,7861400
2003-04-02,79.900002,81.970001,79.900002,81.459999,52.707291,9700100
2003-04-03,82.320000,83.480003,81.709999,81.910004,52.998447,9623600
2003-04-04,82.349998,82.550003,80.040001,80.790001,52.273788,8985000
2003-04-07,82.599998,82.900002,80.250000,80.470001,52.066727,8881400
2003-04-08,80.620003,80.699997,78.470001,80.070000,51.807915,8057600
2003-04-09,79.699997,80.739998,78.629997,78.709999,50.927925,8543200
2003-04-10,79.099998,79.250000,78.129997,79.010002,51.122063,6880100
2003-04-11,80.099998,81.290001,78.449997,78.750000,50.953827,7573500
2003-04-14,78.500000,80.070000,78.160004,80.070000,51.807915,9006000
2003-04-15,80.070000,82.849998,79.709999,82.790001,53.567863,13613500
2003-04-16,83.379997,84.400002,82.739998,82.879997,53.626060,10790700
2003-04-17,81.889999,84.400002,81.889999,84.260002,54.518990,8802100
2003-04-21,84.400002,84.510002,83.099998,83.360001,53.936657,6703400
2003-04-22,83.360001,86.059998,82.599998,85.629997,55.405411,9542600
2003-04-23,85.239998,85.970001,84.959999,85.750000,55.483067,7084500
2003-04-24,84.650002,85.699997,84.629997,85.199997,55.127174,5943500
2003-04-25,85.209999,85.279999,83.860001,83.879997,54.273125,6790700
2003-04-28,84.050003,85.500000,83.620003,85.120003,55.075439,6363600
2003-04-29,85.339996,86.489998,84.970001,85.660004,55.424854,8682900
2003-04-30,85.660004,85.669998,84.680000,84.900002,54.933086,8444900
2003-05-01,85.300003,86.230003,84.470001,85.889999,55.573639,7485700
2003-05-02,84.449997,87.570000,84.449997,87.570000,56.660652,8381900
2003-05-05,87.199997,88.000000,86.519997,86.519997,55.981270,7632500
2003-05-06,86.300003,88.339996,86.000000,87.510002,56.621868,7459600
2003-05-07,86.949997,87.809998,86.500000,86.680000,56.187534,6754600
2003-05-08,86.370003,86.779999,85.750000,86.050003,55.779163,7188200
2003-05-09,86.900002,87.699997,86.400002,87.550003,56.751488,6222600
2003-05-12,87.550003,89.260002,87.099998,89.000000,57.691402,8445700
2003-05-13,88.779999,90.099998,88.559998,89.980003,58.326664,8668300
2003-05-14,90.000000,90.400002,88.300003,88.699997,57.496929,7752200
2003-05-15,89.500000,89.959999,89.000000,89.900002,58.274803,7102900
2003-05-16,89.669998,89.889999,88.949997,88.989998,57.684914,6831600
2003-05-19,88.050003,88.470001,86.410004,86.449997,56.038441,7298400
2003-05-20,86.580002,87.239998,84.889999,85.769997,55.597668,7331900
2003-05-21,85.769997,86.180000,85.080002,86.180000,55.863434,6741000
2003-05-22,86.250000,86.800003,85.800003,86.080002,55.798611,6277300
2003-05-23,85.750000,85.949997,85.099998,85.260002,55.267078,5187200
2003-05-27,84.510002,87.900002,84.510002,87.690002,56.842239,7163400
2003-05-28,87.599998,88.699997,87.400002,87.570000,56.764446,6539900
2003-05-29,87.570000,88.589996,87.199997,87.360001,56.628323,6898900
2003-05-30,87.449997,88.680000,87.449997,88.040001,57.069115,6184200
2003-06-02,89.000000,89.080002,87.250000,87.330002,56.608879,7697200
2003-06-03,84.320000,85.239998,83.239998,83.820000,54.333637,21106600
2003-06-04,84.000000,84.959999,83.830002,84.250000,54.612354,10734400
2003-06-05,84.000000,84.250000,81.750000,81.900002,53.089062,15256300
2003-06-06,82.250000,83.230003,79.839996,80.050003,51.889835,15160900
2003-06-09,80.000000,82.000000,79.809998,82.000000,53.153873,9756300
2003-06-10,82.349998,82.919998,81.209999,81.709999,52.965881,8896000
2003-06-11,82.750000,84.150002,82.290001,83.970001,54.430874,9815800
2003-06-12,84.800003,84.980003,83.550003,83.949997,54.417912,7072400
2003-06-13,84.150002,84.290001,82.510002,82.750000,53.640057,5727500
2003-06-16,83.099998,84.550003,82.550003,84.500000,54.774422,6492100
2003-06-17,84.949997,84.949997,83.800003,84.300003,54.644783,5873700
2003-06-18,84.150002,84.989998,83.220001,84.699997,54.904087,5941400
2003-06-19,84.949997,85.290001,84.500000,84.550003,54.806843,7277100
2003-06-20,85.000000,85.239998,84.690002,84.919998,55.046665,11900000
2003-06-23,84.790001,84.790001,82.970001,83.180000,53.918781,6311600
2003-06-24,82.949997,84.180000,82.849998,83.629997,54.210464,5062800
2003-06-25,83.550003,84.160004,82.089996,82.489998,53.471508,5548000
2003-06-26,83.699997,84.379997,82.820000,84.349998,54.677197,6374400
2003-06-27,84.150002,84.650002,83.220001,83.419998,54.074333,4532900
2003-06-30,83.900002,84.199997,82.500000,82.500000,53.477985,7950900
2003-07-01,81.400002,83.660004,81.400002,83.589996,54.184551,5785800
2003-07-02,83.949997,84.889999,83.750000,84.739998,54.930000,6009700
2003-07-03,84.250000,84.690002,83.480003,83.949997,54.417912,3009500
2003-07-07,84.800003,86.449997,84.739998,86.089996,55.805088,7614900
2003-07-08,86.089996,86.750000,85.190002,86.250000,55.908806,5873900
2003-07-09,86.099998,86.349998,84.849998,85.470001,55.403194,6709700
2003-07-10,85.000000,85.220001,83.470001,84.029999,54.469769,7509200
2003-07-11,84.099998,85.279999,83.699997,84.889999,55.027225,4534700
2003-07-14,86.000000,86.580002,85.419998,85.419998,55.370792,6455200
2003-07-15,86.150002,87.000000,85.820000,86.440002,56.031975,7910400
2003-07-16,87.000000,87.029999,85.849998,86.739998,56.226429,8837600
2003-07-17,82.699997,83.940002,82.500000,83.330002,54.016026,13515700
2003-07-18,83.849998,84.019997,83.209999,83.720001,54.268822,8567200
2003-07-21,83.199997,83.430000,82.209999,82.500000,53.477985,7036100
2003-07-22,82.500000,83.260002,81.519997,81.849998,53.056664,8744300
2003-07-23,82.000000,82.769997,81.730003,82.300003,53.348366,5326800
2003-07-24,82.949997,82.989998,81.510002,81.510002,52.836246,5859100
2003-07-25,81.599998,83.739998,81.570000,83.550003,54.158630,6204700
2003-07-28,83.669998,83.699997,82.040001,82.540001,53.503914,6423500
2003-07-29,82.550003,82.879997,81.599998,81.800003,53.024242,7282700
2003-07-30,82.449997,82.449997,80.580002,80.959999,52.479736,6654600
2003-07-31,81.800003,82.540001,81.099998,81.250000,52.667725,8050300
2003-08-01,81.150002,81.269997,80.050003,81.269997,52.680668,6475400
2003-08-04,80.750000,81.360001,80.059998,81.129997,52.589928,5888000
2003-08-05,81.129997,81.330002,79.800003,79.849998,51.760201,7018100
2003-08-06,79.699997,80.680000,78.730003,79.750000,51.799171,7472200
2003-08-07,79.690002,80.820000,79.379997,80.690002,52.409721,5298500
2003-08-08,81.050003,81.269997,80.349998,80.879997,52.533131,4613800
2003-08-11,80.870003,81.500000,80.279999,81.019997,52.624062,4261200
2003-08-12,81.449997,81.540001,80.650002,81.510002,52.942329,4634200
2003-08-13,81.650002,82.190002,80.580002,81.199997,52.740971,5138400
2003-08-14,81.000000,81.750000,80.690002,81.559998,52.974800,4562700
2003-08-15,81.800003,81.980003,81.199997,81.790001,53.124184,3623600
2003-08-18,82.050003,83.680000,81.900002,83.519997,54.247868,6847200
2003-08-19,83.099998,83.809998,82.559998,82.849998,53.812668,6318300
2003-08-20,82.000000,83.309998,82.000000,83.050003,53.942585,4829900
2003-08-21,83.389999,83.849998,82.849998,82.849998,53.812668,5185200
2003-08-22,84.250000,84.720001,82.959999,82.970001,53.890617,7434900
2003-08-25,82.849998,83.029999,81.750000,81.959999,53.234608,5150900
2003-08-26,81.650002,82.540001,81.269997,82.500000,53.585369,5569600
2003-08-27,82.000000,82.529999,81.900002,82.000000,53.260612,3834100
2003-08-28,82.000000,82.339996,81.269997,81.900002,53.195641,5516300
2003-08-29,81.949997,82.110001,81.559998,82.010002,53.267105,4222700
2003-09-02,82.400002,85.959999,82.300003,85.760002,55.702808,12406400
2003-09-03,86.239998,87.300003,86.000000,86.330002,56.073017,10835700
2003-09-04,86.330002,88.290001,85.690002,87.910004,57.099258,9889100
2003-09-05,87.000000,88.260002,86.750000,86.949997,56.475708,7896600
2003-09-08,88.449997,89.660004,88.349998,89.099998,57.872166,9213400
2003-09-09,89.199997,89.970001,88.930000,89.419998,58.080040,8102500
2003-09-10,88.989998,89.000000,87.610001,87.839996,57.053791,7322600
2003-09-11,86.750000,88.419998,86.400002,87.919998,57.105755,9753500
2003-09-12,87.599998,89.010002,87.199997,88.699997,57.612362,7209200
2003-09-15,89.699997,89.959999,88.389999,88.489998,57.475979,7305400
2003-09-16,88.489998,90.410004,88.489998,90.290001,58.645161,7896100
2003-09-17,90.400002,91.940002,90.199997,90.629997,58.865959,9086600
2003-09-18,90.629997,92.430000,90.459999,92.000000,59.755795,8338700
2003-09-19,92.449997,93.470001,91.800003,93.279999,60.587170,9412500
2003-09-22,92.239998,92.239998,90.900002,91.389999,59.359577,7302600
2003-09-23,91.500000,92.089996,90.559998,91.339996,59.327095,7935200
2003-09-24,91.080002,91.820000,89.330002,89.400002,58.067039,7575800
2003-09-25,89.400002,90.970001,89.199997,89.410004,58.073532,6585500
2003-09-26,89.410004,90.139999,89.000000,89.050003,57.839687,5095800
2003-09-29,89.250000,90.180000,89.070000,89.449997,58.099506,5723200
2003-09-30,89.199997,89.250000,87.900002,88.330002,57.372059,7056700
2003-10-01,88.750000,90.599998,88.699997,90.349998,58.684097,7925200
2003-10-02,89.550003,90.449997,89.220001,90.080002,58.508709,7428300
2003-10-03,91.000000,91.949997,90.570000,90.639999,58.872437,7479300
2003-10-06,90.739998,91.760002,90.510002,91.180000,59.223171,3845400
2003-10-07,90.500000,91.699997,90.400002,91.699997,59.560936,5369800
2003-10-08,92.000000,92.870003,91.949997,92.660004,60.184486,6418900
2003-10-09,93.300003,93.599998,92.199997,92.449997,60.048069,7593000
2003-10-10,92.400002,93.180000,92.360001,92.669998,60.190956,4500500
2003-10-13,93.099998,93.540001,92.580002,93.199997,60.535179,4839200
2003-10-14,92.650002,92.949997,92.320000,92.720001,60.223427,4699500
2003-10-15,93.900002,94.540001,92.739998,92.739998,60.236435,11558700
2003-10-16,89.269997,89.699997,88.660004,89.279999,57.989117,16994000
2003-10-17,89.279999,89.680000,88.809998,89.230003,57.956615,9506200
2003-10-20,89.349998,89.400002,88.860001,89.000000,57.807228,6971300
2003-10-21,89.250000,89.339996,88.699997,88.930000,57.761734,5287100
2003-10-22,88.300003,89.010002,87.900002,88.459999,57.456509,5600100
2003-10-23,87.599998,88.400002,87.529999,88.150002,57.255131,6046400
2003-10-24,88.150002,88.639999,87.720001,88.419998,57.430534,5471700
2003-10-27,88.800003,89.099998,88.050003,88.519997,57.495461,5099200
2003-10-28,89.050003,89.900002,88.519997,89.900002,58.391796,6959000
2003-10-29,89.599998,89.940002,89.150002,89.339996,58.028084,5180700
2003-10-30,90.000000,90.169998,89.059998,89.120003,57.885170,6535700
2003-10-31,90.709999,90.709999,89.199997,89.480003,58.118999,4836200
2003-11-03,89.900002,90.839996,89.480003,89.680000,58.248905,5825200
2003-11-04,89.680000,89.800003,88.860001,89.139999,57.898182,5146100
2003-11-05,88.519997,88.879997,88.000000,88.489998,57.475979,6296300
2003-11-06,88.330002,89.589996,87.720001,89.339996,58.133190,5668600
2003-11-07,89.400002,89.599998,88.260002,88.260002,57.430435,5543500
2003-11-10,89.550003,90.470001,89.550003,89.949997,58.530109,8349700
2003-11-11,90.000000,90.029999,88.889999,89.360001,58.146206,4841200
2003-11-12,89.449997,91.160004,89.309998,90.690002,59.011623,5901700
2003-11-13,90.400002,91.480003,90.160004,91.089996,59.271915,5277900
2003-11-14,91.019997,91.419998,89.809998,90.250000,58.725323,4510200
2003-11-17,89.900002,90.050003,89.029999,89.800003,58.432487,4748200
2003-11-18,89.919998,90.180000,88.900002,88.949997,57.879391,5284300
2003-11-19,88.320000,89.830002,88.320000,89.400002,58.172226,4156600
2003-11-20,89.300003,89.790001,88.379997,88.389999,57.515030,5111000
2003-11-21,88.400002,88.849998,88.230003,88.629997,57.671169,5935400
2003-11-24,89.029999,89.739998,88.949997,89.660004,58.341404,4722200
2003-11-25,89.660004,89.849998,89.269997,89.430000,58.191738,4305700
2003-11-26,89.790001,90.089996,89.110001,89.910004,58.504097,4146800
2003-11-28,89.900002,90.680000,89.620003,90.540001,58.914017,2195500
2003-12-01,90.900002,91.360001,90.480003,91.010002,59.219856,5234900
2003-12-02,90.570000,91.480003,90.519997,90.750000,59.050667,5091800
2003-12-03,91.150002,91.440002,90.300003,90.300003,58.757820,6169800
2003-12-04,90.050003,91.440002,90.029999,91.419998,59.486641,5360400
2003-12-05,91.300003,91.300003,90.500000,90.639999,58.979073,5878400
2003-12-08,90.519997,91.470001,90.519997,91.199997,59.343460,5342000
2003-12-09,91.150002,92.160004,90.610001,90.629997,58.972584,6971500
2003-12-10,90.690002,92.739998,90.650002,91.730003,59.688339,7138000
2003-12-11,91.959999,92.970001,91.919998,92.400002,60.124310,6412100
2003-12-12,92.699997,93.160004,92.239998,92.709999,60.326015,5079800
2003-12-15,93.430000,93.970001,92.080002,92.110001,59.935604,5964500
2003-12-16,92.110001,94.120003,91.879997,93.980003,61.152401,7501100
2003-12-17,93.849998,93.870003,92.849998,93.400002,60.775013,6052900
2003-12-18,93.000000,93.379997,92.500000,92.730003,60.339062,6873600
2003-12-19,93.230003,93.250000,92.669998,93.139999,60.605839,7090500
2003-12-22,92.830002,93.500000,92.779999,93.389999,60.768497,4332100
2003-12-23,93.070000,93.440002,92.339996,92.790001,60.378086,3677000
2003-12-24,92.800003,92.800003,92.180000,92.269997,60.039730,1760500
2003-12-26,92.370003,93.000000,92.300003,92.900002,60.449673,1408500
2003-12-29,93.099998,93.730003,93.029999,93.519997,60.853073,4033900
2003-12-30,93.269997,93.500000,92.360001,92.629997,60.273991,4003400
2003-12-31,92.660004,92.849998,92.160004,92.680000,60.306503,4726900
2004-01-02,92.860001,93.050003,91.199997,91.550003,59.571217,5327800
2004-01-05,92.000000,93.089996,92.000000,93.050003,60.547264,5276300
2004-01-06,92.199997,93.190002,92.139999,93.059998,60.553787,4380000
2004-01-07,93.139999,93.379997,92.470001,92.779999,60.371555,4927600
2004-01-08,93.209999,93.209999,92.029999,93.040001,60.540730,6179800
2004-01-09,91.750000,92.349998,91.000000,91.209999,59.349995,7930900
2004-01-12,91.209999,92.139999,91.209999,91.550003,59.571217,5130400
2004-01-13,91.449997,91.510002,89.010002,89.699997,58.367439,8842500
2004-01-14,89.900002,90.459999,89.750000,90.309998,58.764378,5505100
2004-01-15,95.070000,95.650002,93.550003,94.019997,61.178436,19812000
2004-01-16,95.000000,95.349998,94.709999,95.320000,62.024353,9302000
2004-01-20,96.000000,97.440002,95.730003,97.099998,63.182590,9285100
2004-01-21,97.230003,98.040001,96.639999,97.699997,63.572994,6949000
2004-01-22,97.839996,98.160004,97.320000,97.510002,63.449360,4371600
2004-01-23,97.820000,98.209999,97.099998,97.900002,63.703152,5283900
2004-01-26,97.900002,99.849998,97.559998,99.849998,64.971985,6189400
2004-01-27,99.400002,99.669998,98.699997,98.800003,64.288765,5345300
2004-01-28,99.150002,99.419998,97.279999,97.379997,63.364784,6549700
2004-01-29,98.099998,98.599998,96.550003,98.010002,63.774719,6642500
2004-01-30,98.019997,99.330002,97.839996,99.230003,64.568588,6137600
2004-02-02,99.150002,99.940002,98.500000,99.389999,64.672699,6200000
2004-02-03,99.000000,100.000000,98.949997,100.000000,65.069611,5604300
2004-02-04,99.379997,100.430000,99.300003,100.190002,65.193214,8387500
2004-02-05,100.000000,100.089996,98.260002,98.860001,64.327805,5975000
2004-02-06,98.849998,99.239998,98.250000,98.940002,64.484238,5516900
2004-02-09,99.309998,99.440002,98.599998,98.949997,64.490730,3742400
2004-02-10,98.449997,99.970001,98.410004,99.610001,64.920906,4057500
2004-02-11,99.199997,100.309998,98.800003,99.959999,65.148994,5505700
2004-02-12,100.059998,100.300003,99.300003,99.300003,64.718872,3611500
2004-02-13,99.099998,100.089996,99.080002,99.709999,64.986084,3562400
2004-02-17,99.989998,100.000000,99.320000,99.370003,64.764496,3930400
2004-02-18,99.309998,99.769997,98.150002,98.419998,64.145317,4830300
2004-02-19,98.419998,99.230003,97.519997,97.800003,63.741234,5447200
2004-02-20,98.599998,98.599998,97.190002,97.309998,63.421848,5690200
2004-02-23,97.400002,97.510002,95.459999,95.959999,62.542007,6629100
2004-02-24,95.199997,97.459999,95.199997,96.790001,63.082947,7008300
2004-02-25,96.500000,97.089996,96.230003,96.540001,62.920048,3362500
2004-02-26,96.269997,97.260002,96.250000,96.790001,63.082947,3965700
2004-02-27,96.800003,97.379997,96.099998,96.500000,62.893940,4715000
2004-03-01,96.500000,97.250000,96.150002,97.040001,63.245903,4454000
2004-03-02,97.599998,97.599998,96.620003,96.820000,63.102520,4976200
2004-03-03,96.570000,96.889999,95.599998,96.839996,63.115566,4806500
2004-03-04,96.580002,96.919998,96.129997,96.389999,62.822269,3547900
2004-03-05,95.949997,96.980003,95.559998,96.449997,62.861359,3970900
2004-03-08,96.489998,96.879997,94.589996,94.589996,61.649105,5084200
2004-03-09,94.300003,95.279999,93.769997,94.529999,61.610012,6390600
2004-03-10,94.379997,94.739998,92.680000,93.059998,60.651943,6536300
